,BOOKED
16153,1
25750,1
23806,0
33267,1
35287,0
41037,0
33716,0
45267,1
19481,0
47339,0
43321,0
25560,0
40292,0
23891,0
32974,0
30453,0
21281,0
45208,1
53455,0
39717,0
9694,0
33305,0
7085,0
37464,0
6810,0
46225,0
10516,0
49136,1
51241,0
35300,0
45519,0
35649,0
28945,0
30961,1
2388,0
26738,0
13358,0
9337,0
33361,0
14606,0
24847,0
13848,0
274,0
51451,0
26624,0
5581,0
46970,1
15519,0
16449,0
52498,0
24921,0
6953,0
32112,0
47460,1
47720,0
387,0
51370,1
30498,0
34598,1
53630,0
46535,0
7792,0
32038,0
6756,0
21883,1
38851,0
31434,0
33475,0
10678,0
13871,0
8942,0
8041,0
24932,0
5673,0
21388,0
34635,0
13820,0
6375,0
30795,0
3851,0
53997,0
2534,0
50797,0
42496,0
35156,0
30383,0
30702,1
10476,0
49081,0
25249,1
14484,0
21551,1
13326,0
50754,0
5028,0
39985,1
15329,0
27973,0
48852,0
41763,0
38059,0
48036,0
28996,1
32682,0
29625,0
26521,0
35784,0
42203,0
50712,0
23173,1
36806,0
18170,0
19679,0
32994,1
43493,1
3743,0
2429,0
27494,0
2651,0
26900,0
23391,0
28188,0
27176,0
14050,0
46954,1
4049,0
18067,0
33836,1
28919,0
5377,1
15371,0
1470,0
2071,1
28807,1
49248,0
17640,1
42650,0
6419,0
6570,0
32500,0
53813,0
24401,0
6412,0
13133,0
42093,0
37962,0
41150,0
49289,0
1967,1
8692,0
51054,0
2717,0
47617,0
53540,0
2174,0
36195,0
30595,0
45337,0
4281,0
46659,0
53750,0
33115,0
3129,0
45553,0
170,0
53645,0
27503,0
12338,0
42029,0
3480,0
45072,0
32729,0
40391,0
47023,0
45288,0
38186,1
16753,1
42652,0
12410,0
55262,0
37490,0
18922,0
26484,0
41806,0
375,0
9986,0
10377,0
45327,0
45220,0
43501,0
33314,0
18383,0
55004,0
20468,0
5402,0
47132,0
42421,1
27379,0
5232,0
40154,0
22089,1
26385,0
36101,0
13181,0
44236,0
18763,0
41860,0
6924,0
6328,0
6911,0
26858,0
44023,0
43721,0
53018,0
18992,0
17607,0
34072,0
10991,1
20580,0
42717,0
23100,1
51334,0
15432,1
34420,0
7784,0
9894,0
54273,0
43431,1
54305,0
53211,1
53311,1
12344,0
43397,0
53078,0
45483,0
6975,0
20005,0
16845,0
48429,0
27421,1
3192,0
24097,0
48199,0
19759,0
38095,0
16202,0
25243,0
4582,0
44113,0
3289,0
42004,0
37996,0
54244,0
17823,0
45231,0
47265,0
22064,0
35914,0
12967,0
8013,0
38956,0
47411,0
3734,0
47737,0
3405,0
27088,0
3422,0
35418,0
6155,0
45348,0
10452,1
54901,0
16824,1
12998,0
18510,0
38463,0
52592,1
47434,1
42636,0
16255,0
24903,0
31406,0
36815,0
52171,1
18794,0
34102,0
34747,0
50172,0
5029,0
11333,0
49147,1
21205,1
30029,0
14914,0
26673,0
40974,1
41240,1
25273,0
15526,0
4132,0
4622,0
5175,0
22382,1
45212,0
5810,0
27458,0
43216,0
9856,0
37825,0
11278,0
33864,0
54938,1
19998,0
19180,0
21001,0
5876,0
50271,0
52295,0
12017,0
38688,0
20507,1
8584,0
5716,0
41048,0
52947,0
15596,0
52727,0
48120,1
4615,0
14211,0
13603,0
21411,1
1636,0
43924,0
43453,0
19012,0
25626,0
24678,0
19580,0
44544,0
17482,0
21118,0
36662,0
46808,0
19538,1
32567,0
54418,0
30621,1
43833,0
52416,0
17814,0
36761,0
37485,0
48605,0
21526,0
34075,0
31763,0
618,1
30171,1
11070,0
47881,0
28961,0
42131,0
13662,1
29340,0
31100,0
42360,0
12869,0
16822,0
38689,0
50678,0
45978,1
25125,1
7864,1
40702,1
45864,0
26384,1
51971,0
47207,0
2993,0
39502,0
19979,0
31301,0
8070,0
25988,0
48225,0
23376,0
23880,0
30125,0
52661,0
28686,0
16081,0
21841,0
36502,0
7812,1
50571,0
9553,0
21574,0
21699,1
17057,0
21599,1
19415,0
31940,0
15525,0
31912,0
5222,0
7045,0
3238,0
1645,1
24698,0
22876,0
25126,0
7366,0
23061,0
10291,0
442,0
51998,0
33559,0
34704,0
18130,0
44608,0
8478,0
21422,0
16880,0
12639,0
33629,1
18537,0
26596,1
45333,0
28067,0
48720,0
23837,1
368,0
9254,0
11961,0
41757,0
51447,0
26505,0
23971,0
23179,0
10110,0
48864,0
31059,0
38682,1
25555,0
47675,0
37258,0
7219,0
54658,1
36613,0
31865,0
51587,1
30147,1
12108,0
19407,0
52321,0
1878,0
44474,0
52637,0
5271,0
10558,1
40383,0
48845,0
46031,0
5510,0
20523,1
41221,0
18366,1
10619,0
54701,0
8127,1
54594,0
5549,1
30292,0
8530,0
27399,0
29382,0
40542,0
41196,0
1293,0
13829,0
47412,0
152,0
52626,0
43371,0
2424,0
45797,0
45727,0
5816,0
29818,0
48661,0
2954,0
23497,1
15121,0
51696,0
36276,0
17356,1
52542,0
17967,0
49683,0
54392,0
9269,0
53700,0
38523,0
27977,0
26402,0
23703,0
12927,1
26892,0
20261,0
52971,0
26926,0
29638,0
34152,0
5324,0
4579,0
41435,0
47653,0
39606,0
1493,0
25794,0
21814,0
36601,0
13923,0
32786,0
197,1
8308,0
50130,0
4805,0
12583,0
54641,0
48494,0
25936,0
54779,0
6432,1
41234,1
601,0
30008,0
42919,0
24334,0
47063,0
45290,0
49188,0
51680,0
12030,1
16035,0
43973,0
7673,0
4608,0
163,0
26460,0
44168,0
4875,0
28178,0
20959,0
47711,0
55060,0
41767,0
21683,1
50569,1
28025,0
19560,0
43254,0
52056,0
31334,0
45620,1
14985,0
25672,0
17631,1
38516,0
25604,0
36556,0
27392,0
28603,0
10593,0
12640,0
13059,0
34810,0
4911,0
17947,0
307,0
37817,0
29336,0
28791,0
36880,0
42139,0
42982,0
38775,0
46674,0
372,1
12711,1
45625,0
51093,0
41107,1
2749,0
35797,0
25599,1
25748,0
12414,0
16595,1
34271,0
44507,0
36265,0
23324,1
49363,1
12847,0
12609,0
26337,0
5576,0
38628,1
9130,0
23989,0
47123,0
23341,0
30774,0
38677,1
10025,0
26629,0
11135,0
55000,0
53172,0
46638,0
18673,0
4327,0
24575,0
26553,0
34014,1
514,0
19249,0
40183,0
19647,1
19765,0
8502,0
11804,0
12116,0
32462,1
20796,0
51728,0
15752,0
10824,0
6066,0
38028,0
39966,0
1792,0
2105,0
40809,0
22353,0
39653,0
27850,0
7928,0
18562,1
21358,0
34897,0
47251,0
9591,0
24293,0
10982,0
42010,0
53502,0
43547,0
1728,0
12992,0
32390,0
54497,0
23207,0
48523,0
39800,0
12875,0
27890,0
45957,0
51057,0
45663,0
8675,0
9609,1
35504,0
12900,1
26552,0
26202,1
35045,0
23328,0
51812,0
35889,1
19385,0
12095,0
19912,0
9139,0
27152,0
11020,1
24993,0
17382,0
12286,0
41474,0
40396,0
43198,0
13907,0
12876,0
52445,1
6047,0
9654,1
42529,0
25090,0
53448,0
49906,0
42839,0
54542,0
55087,0
52514,0
700,0
40417,0
53902,0
55222,0
27422,0
7540,0
38954,0
52617,0
20666,0
23344,0
10663,0
44478,0
13651,0
34815,0
6145,1
49530,1
41163,0
49441,0
18015,0
48836,0
32303,0
42137,0
17914,0
31778,0
38683,0
9056,1
22163,0
29009,1
3365,0
9691,0
685,0
28571,1
34623,0
43177,0
25398,1
30883,1
2639,0
38473,0
6531,1
43398,0
47548,0
4381,0
502,0
11612,0
13151,1
35779,0
32050,0
50167,1
24044,0
31635,0
35928,0
13560,0
36222,0
24194,1
1158,1
32314,1
26643,0
6907,0
1185,0
35223,0
40339,0
18812,0
46073,0
35585,0
24212,0
4632,0
47627,0
20379,0
39577,0
35388,1
7903,1
21863,0
10690,0
19433,1
9722,0
22257,0
79,0
52221,0
18695,0
27624,0
33437,0
51830,0
14797,0
13049,0
23167,0
52178,0
35432,0
30015,0
26506,0
46022,0
32970,0
34846,0
22611,1
28166,0
187,0
51448,0
46340,0
10467,0
47362,0
40657,1
3056,0
51686,0
3432,1
48967,0
16519,0
47174,1
53162,0
40258,0
26595,0
2455,0
4962,0
46696,0
24235,0
23883,0
7220,0
30847,0
20909,1
14999,1
28641,0
50196,0
45224,0
54403,0
34583,0
23998,0
6508,0
44362,0
30257,0
54519,0
37932,0
53551,1
6752,0
49544,0
12552,0
44978,0
23573,0
35926,0
23430,0
34470,0
29557,0
6733,0
48231,1
20438,0
3571,0
53273,0
51428,0
6959,0
29013,0
5294,0
4686,1
55263,1
39141,0
21294,0
11572,1
35907,0
8710,1
42695,0
31857,1
430,0
3426,0
26465,0
17643,0
51194,1
46588,0
39042,0
25203,0
35905,0
16275,1
2975,1
42063,0
18963,0
1198,0
11764,0
21759,0
14783,0
39740,1
27646,0
44563,0
30676,0
4682,0
6724,0
46057,1
38370,0
47686,1
27905,0
23246,0
32245,1
31898,0
20811,0
4552,0
37753,0
2062,0
18733,0
6771,0
19561,1
16937,0
51503,0
9625,0
7878,0
12180,0
10454,0
5108,0
47656,0
4784,0
33555,0
6848,1
25557,0
7408,0
8670,0
10608,0
1917,0
16420,0
16054,1
19256,0
11194,0
9421,0
15870,0
39297,1
34308,1
30865,0
29537,0
52821,0
49058,0
15740,1
12670,1
13724,0
53396,0
7036,0
45898,0
17201,0
7274,0
12764,0
6634,0
21499,1
3506,0
29321,0
15,0
23691,0
20085,1
26110,0
27427,0
29602,0
17260,0
5154,0
30309,0
41449,1
17918,0
22620,0
5282,1
6592,0
41276,0
41428,1
30910,0
9343,0
35691,0
51943,0
31000,0
18450,0
10794,0
22101,0
19880,0
49361,0
3464,0
8840,0
31878,0
1370,0
7932,0
3265,0
53268,0
42238,0
28895,0
41095,0
87,0
12674,1
43155,0
7421,0
45952,0
2092,0
45787,0
4972,0
33929,0
22441,0
17703,0
15785,0
44753,0
34475,0
10280,0
15188,0
46683,0
20464,0
16729,0
23310,0
3136,0
4991,0
18581,0
40237,0
4162,0
29024,0
37256,0
9455,1
33925,0
3148,1
18467,0
7952,0
31445,0
19563,0
19172,0
7208,0
912,0
30120,1
39400,0
52704,0
30511,0
47289,0
44706,0
41841,0
48094,0
33501,0
6139,0
24911,0
20525,0
51382,0
29572,0
8136,1
26237,0
13904,0
4560,0
28689,0
31840,0
13078,0
18343,1
31728,0
12678,0
50404,0
54311,1
37883,0
37623,1
43003,0
52456,0
14368,0
29825,0
24397,0
49561,0
2669,0
45912,0
38809,0
51564,1
50102,0
29197,0
28642,0
5215,0
4757,0
38489,0
13325,0
5126,1
15873,0
27058,0
32860,0
44915,0
21895,0
17762,0
3146,0
26935,0
22341,0
23906,0
36536,0
25154,1
19158,0
269,0
33540,0
8358,0
22788,0
37188,0
49490,0
20075,0
12629,0
54152,0
12206,0
51970,1
7118,0
16858,1
38107,0
12654,0
13120,0
41865,0
16309,0
15195,0
23641,0
8712,0
7947,0
18709,0
7307,0
33457,0
54250,0
2042,0
19375,0
36014,1
41072,0
48394,0
41356,1
22987,0
27103,0
42274,0
22094,0
9197,0
33602,0
5194,0
37874,0
26808,0
20670,0
32394,0
43235,0
21887,0
42078,1
39779,0
53715,1
13046,0
39635,0
45345,1
25164,0
24083,1
22585,0
8656,0
35332,0
14423,0
35006,1
47572,0
11054,0
29550,0
14302,0
47133,1
37542,1
4584,0
54028,1
37566,0
18463,0
5113,0
23288,0
45506,0
52252,0
41650,0
46240,0
25896,0
7293,0
40477,0
39792,0
31379,0
30324,0
47346,0
28435,0
42663,0
7672,0
35515,0
54578,0
39543,0
23033,1
8093,1
26958,1
7277,0
6813,0
2327,0
19962,1
32215,1
9438,0
7666,0
43620,0
1526,0
23798,0
36658,0
46562,0
11009,0
51747,0
33008,0
49443,0
49934,1
7386,0
6857,0
32430,1
11057,0
48035,0
26843,0
2745,0
25187,0
24817,0
35175,1
6957,0
7242,0
17923,1
21457,0
28283,1
18266,0
47110,1
41432,0
15337,0
8438,0
14048,0
3619,0
21362,0
40382,1
27222,0
40164,0
18528,1
37208,1
29966,0
4792,0
40990,0
17770,0
40370,0
13401,0
6245,0
8219,1
10984,0
38297,0
26489,0
35487,0
52110,1
11183,0
24897,0
26439,0
15789,0
27916,0
43938,0
43234,1
5798,1
54314,1
53754,0
11101,0
16991,0
39523,0
154,0
49737,1
21980,0
17842,0
4859,0
11051,0
16785,0
34907,0
17049,0
11857,0
31797,0
13087,0
23805,0
830,0
31511,1
12364,0
26496,1
43208,0
39100,0
21352,0
34052,0
46379,0
16428,1
24012,1
29830,0
46915,0
40221,0
37224,0
16060,0
32283,0
20527,0
37486,1
31208,0
23875,0
20266,0
1637,0
6683,0
21159,0
22206,0
49567,0
6811,0
14365,0
34419,1
39215,1
3092,0
48364,0
28837,1
799,0
21095,1
29898,1
43294,0
31669,0
41368,0
34259,0
24500,0
51112,0
9441,0
9717,1
52260,0
50945,0
1064,0
1922,0
30388,0
3583,0
29875,0
28081,0
48652,0
45946,0
10737,0
30969,1
25370,1
39552,0
4477,0
34276,0
24843,0
40419,0
33186,0
19191,1
34685,1
8594,0
20863,0
4498,0
25530,0
30879,1
53021,0
25418,0
47367,0
22243,0
53425,0
34249,0
37008,0
10199,0
6854,0
41869,0
31624,1
12173,0
1866,0
38399,0
23022,1
16526,0
20860,0
10843,0
44745,0
35483,0
52245,0
22246,0
25657,0
2889,0
49586,0
49735,1
20985,0
3121,0
40830,1
48723,0
18955,1
365,0
248,0
10270,0
47625,0
39178,0
33046,0
30567,1
7058,0
29924,0
46894,1
54078,1
39108,0
5858,0
50539,0
25213,0
31027,0
40337,0
4587,0
4140,0
37532,0
50890,0
39364,0
24283,0
52476,0
32052,0
8869,0
32197,0
11964,0
9683,0
6107,0
8512,1
27604,0
17791,0
24186,0
41649,0
42211,0
30507,0
54474,0
7083,0
54013,0
29850,0
29523,0
22863,0
38461,0
38629,0
24963,0
41833,0
35542,0
33879,0
664,0
29936,0
44382,0
1434,0
49236,0
24547,0
32129,0
53219,0
46184,0
53112,1
2947,0
34292,0
9428,0
9961,0
23946,0
24211,0
24376,0
45674,0
27575,0
48869,0
18335,0
43447,0
46592,0
21976,0
33286,0
17393,0
22314,0
12877,0
2131,0
21006,0
26422,0
15924,0
22090,0
12724,0
32658,1
15222,0
31903,0
16900,0
474,0
43036,0
40833,0
39876,0
19958,0
20259,0
43555,0
25823,0
47872,0
39396,0
38220,0
2390,1
54258,0
51049,0
30766,0
55175,0
19106,0
1658,0
41148,1
48176,0
54623,0
46176,0
29582,1
24844,1
27672,0
10257,0
4169,0
36277,1
12572,0
13719,0
31558,0
9700,0
35253,0
41848,0
51505,0
12849,0
15383,0
21775,0
48439,0
38330,0
2580,1
50072,0
11875,0
4423,1
10162,0
32943,0
49350,0
32869,0
45308,0
54095,0
24978,0
20229,0
10683,0
41207,0
13392,0
41127,0
14068,1
33129,0
10522,0
45424,0
52665,0
28965,0
3569,0
20800,1
23709,0
10230,0
30342,0
324,1
927,0
32418,1
14898,0
42577,0
11640,0
52396,0
13179,0
52378,0
23649,0
39177,0
12361,0
45927,1
13946,0
38722,1
25373,0
39630,1
36365,0
44462,0
22602,0
18429,0
40496,0
5773,0
27724,0
22169,0
47799,0
18268,0
54880,0
21650,0
18127,0
27393,0
42039,1
24585,0
53083,0
4634,0
46714,0
5757,0
6590,0
14570,0
32325,0
22166,0
7303,0
33319,1
36970,0
34342,0
52625,0
14454,0
5196,0
16853,0
34979,1
1249,0
25233,0
51902,0
33397,0
37345,1
20789,0
48128,0
25577,0
15030,0
11465,0
18267,1
34656,0
25663,0
17116,0
4052,0
25826,0
54731,1
1819,0
6379,0
4240,0
35774,0
21606,1
44302,1
41019,0
46195,0
54236,0
36480,1
35508,0
33011,0
48929,0
1605,0
5903,1
10183,0
11120,0
24002,0
50793,0
23428,0
45933,0
44162,0
10702,0
17905,0
51404,0
13393,0
44947,0
26279,1
24583,0
48579,0
29713,0
49587,1
31409,0
2436,0
46579,1
55217,0
50364,1
16567,0
12917,0
21838,0
42895,1
40903,0
27181,0
29906,0
8613,1
13660,1
25752,0
23536,0
10095,0
48204,0
51776,0
26934,0
20344,0
6568,0
51470,0
37034,0
33793,0
17123,1
19246,1
25041,0
25575,0
3403,0
7508,0
14288,1
4782,0
85,1
17043,0
14646,0
47202,1
20241,1
2215,0
2544,0
34471,0
49947,1
34466,0
4573,0
54058,0
27099,0
22361,0
10459,0
39056,0
1950,0
30090,0
54962,0
12850,0
50746,0
34682,0
10762,0
34588,0
18249,1
24138,0
35861,0
21570,0
37178,0
8135,0
12221,0
18492,0
33065,0
49505,1
54948,1
22656,0
46782,0
40191,1
54879,0
41952,0
14621,0
22462,0
54777,1
23816,0
26176,0
6157,0
53984,0
36450,0
47984,0
1316,0
50777,0
49511,0
50188,0
12970,0
31244,0
4048,0
54027,0
47825,0
22729,0
53779,0
2872,0
51794,0
2454,0
11098,0
51759,0
23622,0
14168,0
50804,0
38706,0
38372,0
48770,0
36929,0
46312,1
51887,0
35911,0
27312,0
8250,1
41653,1
38641,0
35255,0
35216,0
31517,0
48025,0
50563,0
49143,0
18933,0
22003,1
31906,0
36965,0
43952,1
36856,0
21586,1
11970,0
310,0
27648,0
16492,0
14803,0
21669,0
15196,0
32751,1
19775,0
30189,1
41125,0
9755,0
31358,0
47067,0
23861,0
53990,0
48603,0
32707,0
46332,0
30091,0
13641,0
23293,0
27913,1
27286,0
54621,0
6332,0
517,0
43220,0
20265,0
40705,0
12626,0
28399,0
17371,0
46476,0
32322,0
9633,0
1431,0
28384,0
34059,0
17871,0
51620,0
26499,0
3301,0
52877,0
40469,0
8829,0
10766,1
12831,0
40365,0
38383,0
39520,0
4414,0
46420,0
47935,1
48388,0
33874,0
51078,0
53274,0
22703,0
52832,0
1985,0
14955,0
2349,0
45134,0
41552,0
5883,1
45867,0
17715,0
45038,0
43454,0
9561,0
21068,1
47636,1
21461,1
26304,0
6094,0
36147,0
39530,0
39708,1
52108,0
22679,0
29349,0
37069,0
38560,0
15260,0
10512,0
14698,0
34795,0
27626,0
36188,0
20698,0
8987,1
6003,0
48379,0
1813,0
12175,0
13979,1
18943,0
48405,0
42830,0
10898,0
23775,0
17417,0
24566,0
50679,0
38422,0
45580,1
13367,0
7014,0
5328,0
24699,0
13948,0
19497,1
52453,0
15480,1
13297,0
47219,0
27232,0
1897,0
43508,0
53841,0
21589,0
266,0
30663,0
25228,0
12235,1
42582,0
50972,0
11133,0
55047,0
12427,0
33983,0
28768,1
37318,0
16674,0
46953,0
14195,0
19917,1
38368,0
39678,0
6561,0
9885,0
34978,0
18470,0
48327,0
26321,0
55264,0
43950,0
7603,0
41243,0
22410,0
40867,0
18330,0
15338,0
49860,0
19749,1
35414,0
28981,0
18999,0
9574,0
45153,0
34350,0
3296,0
34043,1
9439,0
17470,0
47671,0
23105,0
9813,1
7700,0
8011,0
45251,0
3187,0
4402,0
15278,0
30747,1
2367,0
44441,0
53867,0
7542,0
14558,0
16964,0
15895,0
31129,0
29243,0
20447,0
26531,1
36197,0
36209,0
17709,0
46759,0
27078,1
14675,1
45542,0
6329,0
44859,1
34031,1
5286,1
28683,0
7991,0
38265,0
43172,1
30813,0
8830,0
27700,0
25621,1
30632,0
50369,0
44163,1
33380,0
24976,0
21338,0
5824,0
24476,1
8226,0
48175,0
5515,0
50011,0
12287,1
36399,0
5268,0
44705,0
26822,0
38401,0
18177,0
38770,0
35696,0
30217,0
26700,1
46549,0
4191,0
19915,0
50818,1
46875,1
13383,0
27832,0
40462,0
9204,0
24917,0
31160,0
53501,0
9859,0
21221,0
8858,0
9010,0
44623,1
12483,0
478,0
18458,0
32453,0
40773,0
29262,0
39127,0
48111,1
31845,0
21967,1
19201,0
50051,0
38558,0
1196,0
40590,1
31199,0
48406,0
14133,0
14273,0
45343,0
15097,1
9615,0
11701,0
15520,0
4891,0
26680,0
27432,0
22119,0
6682,0
23000,1
50181,0
25906,1
47853,0
20167,0
9687,0
25120,0
38159,1
19195,1
27625,0
22848,1
53926,0
21403,0
50831,0
33224,0
47691,0
2505,0
42445,1
13435,1
11082,0
8927,0
31547,0
31459,0
53142,1
10988,0
22576,1
48161,0
8626,0
52141,0
40439,0
54700,0
23098,1
24358,0
27416,0
29944,0
38654,0
48503,0
28425,0
24884,0
47796,0
43129,0
6876,0
18449,0
54583,0
14438,1
41935,0
34792,0
10211,0
16145,0
23449,0
11280,0
6492,0
48191,0
21301,0
36974,0
29902,0
18318,1
4187,1
35106,0
46796,1
47733,1
5308,0
562,0
5850,0
45374,0
54780,0
48602,1
34147,0
1391,0
22288,0
25068,0
11792,0
24175,0
34092,1
29300,0
46074,0
583,0
52439,0
41277,0
54134,0
9557,0
53153,0
7240,0
47248,1
32274,0
53258,0
33913,0
32893,0
8970,1
50496,0
48269,0
21497,0
53470,0
38708,0
16129,0
7548,0
12428,0
43957,0
16022,0
16417,1
38686,0
20207,0
44541,0
3601,1
27843,0
22488,0
36903,0
8959,0
33283,0
32506,1
6106,0
18328,0
12910,0
45472,0
32276,0
47614,0
29405,0
34911,0
8621,0
24196,0
42788,0
31945,0
40961,0
5034,0
36633,0
43127,0
2747,0
11000,0
33198,0
2555,0
42435,0
5278,0
21731,0
9616,0
14681,0
13858,0
23109,0
16496,0
22850,0
11290,1
6017,1
13608,0
27801,0
11154,0
28441,0
21097,0
23585,0
12062,0
38907,1
40460,0
25421,0
51699,1
40445,0
38712,0
39777,0
26708,0
18251,1
47099,0
50389,0
23797,1
3957,0
5448,0
7702,1
41941,0
36580,0
39591,0
22653,0
54043,0
50721,0
35893,0
31249,0
19117,0
29499,0
45824,0
16132,0
42546,0
9822,1
13079,0
16391,0
39233,0
37891,0
30539,0
24730,0
30200,0
17483,0
39052,0
3235,1
5310,0
24075,0
51519,1
35782,0
20518,0
9908,0
19680,1
41183,1
15394,0
17714,0
18439,0
42941,0
46707,1
13626,0
51534,0
26882,0
946,0
45469,0
10426,1
6322,0
40313,0
32548,0
53225,0
23396,0
52146,0
53184,0
7562,0
30058,0
17564,0
25076,0
36988,0
4314,0
10205,0
31111,1
28106,0
10287,0
14670,0
50057,0
1114,0
22318,0
54903,0
3169,0
50606,0
54186,0
45182,0
4491,0
39333,0
2977,1
21799,0
41758,0
38049,0
20309,0
43892,0
46616,0
51326,0
34530,0
15219,0
52533,0
38147,0
20827,0
776,0
12495,1
47842,0
22612,0
6595,1
11108,0
19189,0
47224,0
10447,0
8112,0
37929,1
42710,1
35080,1
39747,0
41621,0
50391,0
31896,0
51016,0
55092,1
50942,0
43584,0
7261,0
11600,0
39078,0
17474,0
16002,1
22599,0
32971,0
11408,0
27001,0
22535,0
1163,0
52795,0
18495,0
38268,0
43004,0
4262,1
36917,1
4698,0
9498,1
27814,0
6149,0
225,0
36734,0
23509,0
1647,0
46377,1
26955,0
30640,0
21019,0
28229,0
43364,0
16867,1
40535,0
45936,0
30820,1
40026,1
33576,0
629,0
43342,0
16805,0
40672,0
14156,0
9041,0
37454,0
37266,1
30055,0
17942,0
21737,0
46633,0
14026,0
37744,0
38104,0
49090,0
19279,1
39716,0
32187,1
46746,0
2506,0
11340,0
14944,1
17217,0
42890,1
8383,0
39544,0
44666,1
42427,0
37806,0
18956,0
51715,1
47953,0
37028,0
27296,0
27357,0
34926,0
49324,1
31842,0
46551,0
46546,0
18353,0
18731,0
33204,0
2563,0
52317,0
35436,0
35257,0
45741,0
6795,0
11896,0
22283,0
36515,0
49939,0
11584,0
33074,0
23793,0
2629,1
30579,0
33031,1
35133,0
33842,0
40021,0
31548,1
28286,0
44449,0
13255,0
15581,0
19797,0
13761,0
42478,1
53924,0
37176,1
6557,0
31976,0
29064,0
7970,1
35230,0
8786,0
2702,0
10868,1
28348,0
23743,0
28782,0
5570,0
30997,1
13028,1
31437,0
54462,0
28237,0
32532,0
12940,0
1941,0
25332,1
3393,1
23662,1
3759,0
25449,0
14522,0
49938,0
25316,0
51063,1
5614,0
33233,1
5398,0
47793,0
53944,0
43365,0
14327,0
19516,0
10755,0
5949,0
31289,0
23686,0
51982,1
22414,1
19348,0
19592,1
12118,0
4797,0
27653,1
6522,0
37396,0
37216,0
37331,0
18071,1
40625,0
20298,0
2171,0
32774,0
18975,0
29342,1
45419,0
22129,0
39326,0
30561,1
34796,0
8627,0
52048,0
54277,0
10267,0
32660,0
29309,1
15154,1
44190,1
28363,0
49338,1
6764,0
32221,0
7066,0
15254,0
16161,0
52167,0
6981,0
10204,0
306,0
46829,0
51109,0
26157,0
34094,0
21779,0
53247,1
55114,0
2869,0
28866,0
27863,0
28909,0
8859,0
31880,0
40754,1
35446,1
37241,0
16653,0
1991,0
47646,1
29367,0
22300,1
37056,0
10912,0
45390,0
40814,1
18830,1
44151,0
17251,0
16222,0
17469,0
35279,1
51491,0
17221,0
52758,0
7865,0
47026,1
1170,0
39839,0
54046,0
39348,0
11462,0
8088,0
30589,1
8222,0
8908,0
11613,1
20153,0
17213,0
14683,0
34950,1
14070,0
10907,0
19895,0
33653,0
40499,0
1873,0
5766,0
23563,0
29120,0
16109,0
46560,0
39277,1
38151,0
20212,0
833,1
46289,0
52039,0
32183,0
39583,0
39044,0
28539,0
41241,0
22655,0
33781,1
33626,0
48913,0
2692,0
33579,1
48214,0
43809,0
23413,0
20495,0
55016,0
23733,1
9161,0
11608,0
9175,0
41910,0
38457,1
25662,1
48739,0
46563,1
1673,0
51878,0
17230,0
34407,0
50317,0
30303,0
37383,0
38582,0
35820,0
24763,0
10223,0
4773,0
51178,0
32378,0
14518,0
53437,0
2161,0
9539,0
53539,0
17347,0
26475,0
49115,0
8429,0
30408,1
25198,0
54464,0
51008,0
7072,0
28976,1
13250,0
32696,0
22541,0
114,0
32232,0
22746,0
4645,0
22051,0
44894,0
53071,0
36382,0
50484,0
14192,0
38926,0
31680,0
54974,0
12907,1
53897,0
3222,0
41661,1
28750,0
32492,0
44240,0
6793,0
30730,0
21198,0
31114,0
50669,0
17707,0
2985,0
1798,0
40762,0
11367,0
17883,1
48947,0
36825,1
8145,0
377,1
20172,1
34320,0
4576,0
47731,0
31005,0
34500,0
52538,0
42995,0
18705,1
36719,0
53106,0
12881,0
54123,1
46968,0
53882,0
32826,0
33661,0
42766,0
24162,0
12341,0
34156,0
6133,0
24058,0
25204,0
23337,0
52438,0
10260,0
3969,0
33364,1
3160,0
1297,0
4250,1
29956,0
17182,0
16282,1
42416,0
31899,0
5356,0
40706,0
49577,0
37282,0
54501,0
41602,0
17324,0
38944,1
46712,0
53919,0
5111,0
32610,0
13811,0
34940,0
40257,0
22470,0
38692,0
17374,1
22720,1
48453,0
15306,0
10987,0
35961,1
12386,0
41066,0
40205,1
16135,0
29856,0
16118,0
16762,1
50280,0
31713,0
6323,0
24427,0
29892,1
21451,0
13998,0
16224,0
49863,0
32671,1
5125,0
13975,0
9477,0
28830,1
54788,0
47158,0
14205,0
9199,1
43746,0
21915,0
91,1
25350,1
17282,0
50190,0
579,1
38703,0
5821,0
24949,0
23742,0
5261,0
53072,0
44032,0
25921,1
24461,0
28127,0
12012,0
7914,0
53086,0
19802,0
15674,0
37987,1
34921,0
45975,0
6605,0
37824,0
42526,0
40693,1
27360,1
10909,0
35814,0
10717,0
53687,0
36461,0
26053,0
14097,0
45803,0
21323,0
39514,1
1155,1
40363,0
3770,0
9325,0
7236,0
32887,0
35839,0
38873,0
19469,1
10328,0
44655,0
706,0
8392,1
39889,1
45284,0
37446,0
30667,0
4508,0
39045,0
36901,0
4027,0
8247,0
14031,0
48340,0
46974,0
13790,0
1446,0
9286,0
24635,1
27230,0
2385,0
18749,0
48684,0
31816,0
47537,0
18390,0
14033,0
46422,0
12205,0
37836,0
30892,0
52185,0
5077,0
32451,0
17660,0
12669,0
26335,0
16441,0
24517,0
41508,0
10751,1
6897,0
27679,1
41321,0
26794,0
40741,0
51554,0
55181,0
23923,1
3436,0
